run,type,module,name,attrname,attrvalue,vectime,vecvalue
General-0-20231204-09:55:07-4306,runattr,,,configname,General,,
General-0-20231204-09:55:07-4306,runattr,,,datetime,20231204-09:55:07,,
General-0-20231204-09:55:07-4306,runattr,,,datetimef,20231204-095507,,
General-0-20231204-09:55:07-4306,runattr,,,experiment,General,,
General-0-20231204-09:55:07-4306,runattr,,,inifile,/home/ubuntu/omnetpp-6.0.1/samples/inet4.5/tutorials/extensibility_routing/omnetpp.ini,,
General-0-20231204-09:55:07-4306,runattr,,,iterationvars,,,
General-0-20231204-09:55:07-4306,runattr,,,iterationvarsd,,,
General-0-20231204-09:55:07-4306,runattr,,,iterationvarsf,,,
General-0-20231204-09:55:07-4306,runattr,,,measurement,,,
General-0-20231204-09:55:07-4306,runattr,,,network,TSN_multipath,,
General-0-20231204-09:55:07-4306,runattr,,,processid,4306,,
General-0-20231204-09:55:07-4306,runattr,,,repetition,0,,
General-0-20231204-09:55:07-4306,runattr,,,replication,#0,,
General-0-20231204-09:55:07-4306,runattr,,,resultdir,results,,
General-0-20231204-09:55:07-4306,runattr,,,runnumber,0,,
General-0-20231204-09:55:07-4306,runattr,,,seedset,0,,
General-0-20231204-09:55:07-4306,config,,,image-path,/home/ubuntu/omnetpp-6.0.1/samples/inet4.5/images,,
General-0-20231204-09:55:07-4306,config,,,network,TSN_multipath,,
General-0-20231204-09:55:07-4306,config,,,sim-time-limit,10ms,,
General-0-20231204-09:55:07-4306,config,,,*.macForwardingTableConfigurator.typename,,,
General-0-20231204-09:55:07-4306,config,,,*.*.hasStreamRedundancy,true,,
General-0-20231204-09:55:07-4306,config,,,*.*.bridging.streamRelay.typename,StreamRelayLayer,,
General-0-20231204-09:55:07-4306,config,,,*.*.bridging.streamCoder.typename,StreamCoderLayer,,
General-0-20231204-09:55:07-4306,config,,,*.streamRedundancyConfigurator.typename,StreamRedundancyConfigurator,,
General-0-20231204-09:55:07-4306,config,,,*.host0.eth[0].bitrate,1000Mbps,,
